space_id,property_id,apartment_name,room_name,occupancy_type,security_deposit,date_available,status,created_at,updated_at,mo3_price,mo6_price,mo9_price,mo12_price,bedroom_count,bath_count,min_price,max_price
15150,a46823bd816,522,522-1,coliving,,2021-12-21,Vacant Ready (Available),2021-12-21 22:46:20.140047,2022-01-06 22:27:34.166424,1691,1691,1691,1691,2,1,1691,1691
14662,a46823bd816,521,521-2,coliving,,2021-12-19,Vacant Ready (Available),2021-12-02 19:57:22.9819,2022-01-06 22:27:34.15096,1860,1775,1775,1691,2,1,1691,1860
14641,a46823bd816,713,713-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.697826,2022-01-06 22:27:34.021062,1915,1828,1828,1741,2,1,1741,1915
14633,a46823bd816,820,820-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.605613,2022-01-06 22:27:33.997105,1970,1880,1880,1791,2,1,1791,1970
14523,a46823bd816,417,417-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.310321,2022-01-06 22:27:33.959656,1970,1880,1880,1791,2,1,1791,1970
14598,a46823bd816,724,724-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.187348,2022-01-06 22:27:33.744972,1915,1828,1828,1741,2,1,1741,1915
14596,a46823bd816,315,315-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:22.164895,2022-01-06 22:27:33.698525,1970,1880,1880,1791,2,1,1791,1970
14535,a46823bd816,625,625-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.448137,2022-01-06 22:27:33.436092,1573,1501,1501,1430,2,1,1430,1573
14527,a46823bd816,421,421-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.355857,2022-01-06 22:27:33.392555,1970,1880,1880,1791,2,1,1791,1970
14526,a46823bd816,411,411-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.344544,2022-01-06 22:27:33.382982,1860,1775,1775,1691,2,1,1691,1860
14525,a46823bd816,411,411-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.332995,2022-01-06 22:27:33.372877,1860,1775,1775,1691,2,1,1691,1860
14435,a46823bd816,G22,G22-1,coliving,,3000-01-01,Vacant Not Ready (Available),2021-12-02 19:57:20.207737,2022-01-31 19:48:29.538316,1970,1880,1880,1791,2,1,1791,1970
14522,a46823bd816,715,715-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:21.298612,2022-01-06 22:27:33.351214,1915,1828,1828,1741,2,1,1741,1915
14324,a46823bd816,703,703-4,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-12-02 19:57:18.91942,2022-01-21 22:57:46.232298,1357,1295,1295,1234,4,1,1234,1357
14490,a46823bd816,213,213-1,coliving,,2021-05-16,Vacant Ready (Available),2021-12-02 19:57:20.917555,2022-01-06 22:27:33.174619,1970,1880,1880,1791,2,1,1791,1970
14444,a46823bd816,G6,G6-1,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:20.323283,2022-01-06 22:27:32.970182,1970,1880,1880,1791,2,1,1791,1970
14431,a46823bd816,G20,G20-1,coliving,,3000-01-01,Vacant Not Ready (Available),2021-12-02 19:57:20.161464,2022-01-31 19:48:29.52396,1970,1880,1880,1791,2,1,1791,1970
14436,a46823bd816,G22,G22-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:20.226836,2022-01-06 22:27:32.926281,1970,1880,1880,1791,2,1,1791,1970
14427,a46823bd816,G19,G19-1,coliving,,3000-01-01,Vacant Not Ready (Available),2021-12-02 19:57:20.116209,2022-01-31 19:48:29.511247,1970,1880,1880,1791,2,1,1791,1970
14434,a46823bd816,G21,G21-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:20.196061,2022-01-06 22:27:32.906747,1970,1880,1880,1791,2,1,1791,1970
14422,a46823bd816,G15,G15-1,coliving,,3000-01-01,Vacant Not Ready (Available),2021-12-02 19:57:20.053473,2022-01-31 19:48:29.489824,1970,1880,1880,1791,2,1,1791,1970
14429,a46823bd816,G2,G2-1,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:20.139769,2022-01-06 22:27:32.857344,1970,1880,1880,1791,2,1,1791,1970
14428,a46823bd816,G19,G19-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:20.12837,2022-01-06 22:27:32.847447,1970,1880,1880,1791,2,1,1791,1970
15329,a46823bd816,720,720-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.819093,2022-01-28 15:47:10.718654,1915,1828,1828,1741,2,1,1741,1915
14425,a46823bd816,G18,G18-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:20.091209,2022-01-06 22:27:32.822624,1970,1880,1880,1791,2,1,1791,1970
15328,a46823bd816,719,719-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.806748,2022-01-28 15:47:10.710426,1915,1828,1828,1741,2,1,1741,1915
14401,a46823bd816,824,824-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:19.808872,2022-01-06 22:27:32.698255,1970,1880,1880,1791,2,1,1791,1970
14402,a46823bd816,824,824-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:19.819828,2022-01-06 22:27:32.68693,1970,1880,1880,1791,2,1,1791,1970
14400,a46823bd816,822,822-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:19.797907,2022-01-06 22:27:32.676298,1970,1880,1880,1791,2,1,1791,1970
14394,a46823bd816,817,817-2,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:19.7327,2022-01-06 22:27:32.645206,4345,4147,4147,3950,2,1,3950,4345
15327,a46823bd816,719,719-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.79464,2022-01-28 15:47:10.702185,1915,1828,1828,1741,2,1,1741,1915
15326,a46823bd816,717,717-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.782542,2022-01-28 15:47:10.694316,1915,1828,1828,1741,2,1,1741,1915
14393,a46823bd816,817,817-1,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:19.721893,2022-01-06 22:27:32.633774,4345,4147,4147,3950,2,1,3950,4345
15325,a46823bd816,717,717-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.770825,2022-01-28 15:47:10.686318,1915,1828,1828,1741,2,1,1741,1915
15338,a46823bd816,725,725-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.930534,2022-01-28 16:07:25.943606,1915,1828,1828,1741,2,1,1741,1915
14388,a46823bd816,815,815-2,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:19.668141,2022-02-01 20:59:07.608181,1970,1880,1880,1791,2,1,1791,1970
15337,a46823bd816,725,725-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.916687,2022-01-28 16:07:25.935721,1915,1828,1828,1741,2,1,1741,1915
15324,a46823bd816,626,626-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.758699,2022-01-28 15:47:10.67848,1860,1775,1775,1691,2,1,1691,1860
15323,a46823bd816,626,626-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.7468,2022-01-28 15:47:10.670218,1860,1775,1775,1691,2,1,1691,1860
15336,a46823bd816,723,723-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.904206,2022-01-28 16:07:25.928023,1915,1828,1828,1741,2,1,1741,1915
14345,a46823bd816,714,714-5,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-12-02 19:57:19.166721,2022-01-06 07:50:55.033126,1453,1387,1387,1321,5,1,1321,1453
14142,a46823bd816,212,212-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:16.68859,2022-01-25 17:23:39.904424,1422,1357,1357,1293,4,1,1293,1422
14148,a46823bd816,214,214-4,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:16.7589,2022-01-13 17:36:12.794035,1302,1243,1243,1184,4,1,1184,1302
14256,a46823bd816,505,505-1,coliving,,2022-01-18,Vacant Ready (Available),2021-12-02 19:57:18.082549,2022-01-31 17:48:46.913424,1422,1357,1357,1293,4,1,1293,1422
14328,a46823bd816,704,704-3,coliving,,2022-04-19,On Notice (Available),2021-12-02 19:57:18.966883,2022-01-21 19:57:55.600919,1412,1348,1348,1284,4,1,1284,1412
15335,a46823bd816,723,723-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.892166,2022-01-28 16:07:25.920281,1915,1828,1828,1741,2,1,1741,1915
15334,a46823bd816,722,722-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.880583,2022-01-28 16:07:25.912553,1915,1828,1828,1741,2,1,1741,1915
14455,a46823bd816,G9,G9-1,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:20.461807,2022-01-31 17:48:46.702213,1532,1462,1462,1393,4,1,1393,1532
14283,a46823bd816,525 (ARCHIVE),525 (ARCHIVE),traditional,,3000-01-01,Vacant Ready (Available),2021-12-02 19:57:18.44445,2022-01-28 15:27:31.889544,0,0,0,0,2,1,0,0
14122,a46823bd816,201,201-5,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:16.4667,2022-01-04 03:31:29.007816,1398,1334,1334,1271,5,1,1271,1398
14664,a46823bd816,624 (ARCHIVE),624 (ARCHIVE),traditional,,3000-01-01,Vacant Ready (Available),2021-12-02 19:57:23.004696,2022-01-28 15:47:10.612631,0,0,0,0,2,1,0,0
15333,a46823bd816,722,722-2,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.868314,2022-01-28 16:07:25.903153,1915,1828,1828,1741,2,1,1741,1915
14311,a46823bd816,618,618-4,coliving,,2020-10-24,Vacant Ready (Available),2021-12-02 19:57:18.771339,2022-01-26 11:45:48.266011,1302,1243,1243,1184,4,1,1184,1302
14356,a46823bd816,802,802-2,coliving,,2022-02-06,Vacant Ready (Available),2021-12-02 19:57:19.292104,2022-01-31 20:09:27.269361,1532,1462,1462,1393,4,1,1393,1532
15332,a46823bd816,721,721-1,coliving,,2022-01-28,Vacant Ready (Available),2022-01-28 15:27:32.856074,2022-01-28 16:07:25.894643,1915,1828,1828,1741,2,1,1741,1915
14137,a46823bd816,210,210-1,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-12-02 19:57:16.634237,2022-01-31 22:48:05.816472,1422,1357,1357,1293,4,1,1293,1422
14168,a46823bd816,304,304-4,coliving,,3000-01-01,Occupied (Unavailable),2021-12-02 19:57:16.987531,2022-01-31 17:28:07.49248,1412,1348,1348,1284,4,1,1284,1412
14289,a46823bd816,603,603-2,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-12-02 19:57:18.514134,2022-01-26 01:47:29.203974,1422,1357,1357,1293,4,1,1293,1422
11465,c5c995416dd,1,1-20,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.669152,2021-11-08 19:58:00.756555,1699,1622,1622,1545,25,21,1545,1699
11461,c5c995416dd,1,1-8,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.61961,2021-11-08 19:58:00.726907,1699,1622,1622,1545,25,21,1545,1699
11460,c5c995416dd,1,1-6,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.606815,2021-11-08 19:58:00.715674,1661,1585,1585,1510,25,21,1510,1661
11457,c5c995416dd,1,1-24,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.55729,2021-11-08 19:58:00.696031,1496,1428,1428,1360,25,21,1360,1496
11448,c5c995416dd,1,1-9,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.442262,2021-11-08 19:58:00.656776,1479,1412,1412,1345,25,21,1345,1479
11445,c5c995416dd,1,1-4,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.400557,2021-11-08 19:58:00.647156,1496,1428,1428,1360,25,21,1360,1496
11446,c5c995416dd,1,1-5,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.415206,2021-11-08 19:58:00.828759,1661,1585,1585,1510,25,21,1510,1661
11455,c5c995416dd,1,1-19,coliving,,2021-11-07,Vacant Ready (Available),2021-08-23 20:03:09.531965,2022-01-30 00:27:36.307271,1410,1410,1410,1410,25,21,1410,1410
11454,c5c995416dd,1,1-16,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.517746,2022-01-14 14:43:56.632105,1445,1445,1445,1445,25,21,1445,1445
11449,c5c995416dd,1,1-10,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.455273,2021-11-08 19:58:00.818208,1496,1428,1428,1360,25,21,1360,1496
11458,c5c995416dd,1,1-1,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.575635,2021-11-08 19:58:00.808151,1699,1622,1622,1545,25,21,1545,1699
11453,c5c995416dd,1,1-14,coliving,,2021-12-29,Vacant Ready (Available),2021-08-23 20:03:09.505214,2022-01-07 00:48:44.591426,1410,1410,1410,1410,25,21,1410,1410
11468,c5c995416dd,1,1-25,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.707405,2021-11-08 19:58:00.787151,1727,1648,1648,1570,25,21,1570,1727
11467,c5c995416dd,1,1-22,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.694567,2021-11-08 19:58:00.776645,1534,1464,1464,1395,25,21,1395,1534
11459,c5c995416dd,1,1-2,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.589281,2021-11-08 19:58:00.705516,1496,1428,1428,1360,25,21,1360,1496
11464,c5c995416dd,1,1-18,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.656758,2021-11-08 19:58:00.745784,1699,1622,1622,1545,25,21,1545,1699
11456,c5c995416dd,1,1-23,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.544526,2021-11-08 19:58:00.684635,1534,1464,1464,1395,25,21,1395,1534
11450,c5c995416dd,1,1-11,coliving,,2022-01-08,Vacant Ready (Available),2021-08-23 20:03:09.467927,2022-01-11 20:34:35.25767,1410,1410,1410,1410,25,21,1410,1410
11452,c5c995416dd,1,1-13,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.492711,2021-12-07 15:57:15.961724,1430,1365,1365,1300,25,21,1300,1430
11447,c5c995416dd,1,1-7,coliving,,2022-03-07,On Notice (Available),2021-08-23 20:03:09.428155,2022-01-20 20:24:51.141457,1699,1622,1622,1545,25,21,1545,1699
11444,c5c995416dd,1,1-3,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.385964,2021-11-08 19:58:00.595526,1661,1585,1585,1510,25,21,1510,1661
11463,c5c995416dd,1,1-17,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.644345,2021-11-08 19:58:00.736162,1661,1585,1585,1510,25,21,1510,1661
11451,c5c995416dd,1,1-12,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.480253,2021-11-08 19:58:00.675531,1496,1428,1428,1360,25,21,1360,1496
11466,c5c995416dd,1,1-21,coliving,,3000-01-01,Occupied (Unavailable),2021-08-23 20:03:09.68221,2021-11-08 19:58:00.766734,1727,1648,1648,1570,25,21,1570,1727
11462,c5c995416dd,1,1-15,coliving,,2021-12-29,Vacant Ready (Available),2021-08-23 20:03:09.632284,2022-01-27 16:29:12.700985,1445,1445,1445,1445,25,21,1445,1445
12239,30df09473c3,28,28,coliving,,2022-03-09,On Notice (Available),2021-09-28 19:23:30.366405,2022-02-01 00:06:26.744927,1900,1900,1900,1900,1,1,1900,1900
12252,30df09473c3,41,41,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-09-28 19:23:30.522567,2022-02-03 03:30:36.450326,1300,1300,1300,1300,1,1,1300,1300
12247,30df09473c3,36,36,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.463232,2022-01-06 17:02:56.812837,1600,1600,1600,1600,1,1,1600,1600
12248,30df09473c3,37,37,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.474885,2022-01-04 21:20:10.72781,1500,1500,1500,1500,1,1,1500,1500
12241,30df09473c3,30,30,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-09-28 19:23:30.39081,2022-01-21 17:57:27.910604,1450,1450,1450,1450,1,1,1450,1450
12240,30df09473c3,29,29,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.378368,2022-01-10 15:52:06.279151,2035,1942,1942,1850,1,1,1850,2035
12228,30df09473c3,17,17,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.231651,2022-01-07 01:05:36.994844,1300,1300,1300,1300,1,1,1300,1300
12234,30df09473c3,23,23,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.302959,2022-02-01 16:43:10.294331,1199,1199,1199,1199,1,1,1199,1199
12225,30df09473c3,14,14,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.193739,2021-12-20 11:02:11.318424,2090,1995,1995,1900,1,1,1900,2090
12219,30df09473c3,8,8,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.11349,2022-01-04 21:20:10.608287,1897,1811,1811,1725,1,1,1725,1897
12224,30df09473c3,13,13,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.181689,2022-01-07 00:46:57.523319,1450,1450,1450,1450,1,1,1450,1450
12229,30df09473c3,18,18,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.244114,2021-12-15 21:32:00.769091,1700,1700,1700,1700,1,1,1700,1700
12213,30df09473c3,2,2,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.037253,2022-01-03 14:25:59.685014,1400,1400,1400,1400,1,1,1400,1400
12212,30df09473c3,1,1,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.023153,2021-12-15 21:32:00.672047,1725,1725,1725,1725,1,1,1725,1725
12226,30df09473c3,15,15,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.205499,2022-02-01 16:22:41.3229,1199,1199,1199,1199,1,1,1199,1199
12217,30df09473c3,6,6,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.085628,2021-11-11 16:32:34.823063,1540,1470,1470,1400,1,1,1400,1540
12233,30df09473c3,22,22,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.291047,2022-01-03 14:50:33.93978,1600,1600,1600,1600,1,1,1600,1600
12249,30df09473c3,38,38,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.486598,2021-12-02 19:56:18.093362,1475,1475,1475,1475,1,1,1475,1475
12251,30df09473c3,40,40,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.510395,2021-11-11 16:32:35.223938,1595,1522,1522,1450,1,1,1450,1595
12250,30df09473c3,39,39,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-09-28 19:23:30.498203,2022-01-31 16:48:32.584482,1199,1199,1199,1199,1,1,1199,1199
12243,30df09473c3,32,32,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.415184,2022-01-31 15:47:42.411375,1199,1199,1199,1199,1,1,1199,1199
12237,30df09473c3,26,26,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.342611,2021-12-02 19:56:18.047894,1250,1250,1250,1250,1,1,1250,1250
12244,30df09473c3,33,33,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.428499,2022-01-07 01:05:37.123818,1300,1300,1300,1300,1,1,1300,1300
12245,30df09473c3,34,34,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.440816,2021-12-15 16:56:10.570052,1100,1100,1100,1100,1,1,1100,1100
12223,30df09473c3,12,12,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.162902,2021-11-11 16:32:34.894884,1595,1522,1522,1450,1,1,1450,1595
12214,30df09473c3,3,3,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.049884,2022-02-01 16:22:41.166372,1199,1199,1199,1199,1,1,1199,1199
12231,30df09473c3,20,20,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.267497,2021-12-02 19:56:18.022999,1100,1100,1100,1100,1,1,1100,1100
12235,30df09473c3,24,24,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.314549,2022-01-27 00:16:09.846634,1100,1100,1100,1100,1,1,1100,1100
12232,30df09473c3,21,21,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.279319,2022-01-07 17:51:50.690644,1540,1470,1470,1400,1,1,1400,1540
12230,30df09473c3,19,19,coliving,,2022-03-04,On Notice (Available),2021-09-28 19:23:30.255318,2022-01-27 17:47:16.889911,1300,1300,1300,1300,1,1,1300,1300
12216,30df09473c3,5,5,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.07374,2021-11-11 16:32:34.811004,1430,1365,1365,1300,1,1,1300,1430
12253,30df09473c3,42,42,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.534729,2021-11-11 16:32:35.245744,2090,1995,1995,1900,1,1,1900,2090
12242,30df09473c3,31,31,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-09-28 19:23:30.402922,2022-02-02 16:57:42.784987,1300,1300,1300,1300,1,1,1300,1300
12254,30df09473c3,43,43,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.545889,2022-01-27 21:52:00.309979,1450,1450,1450,1450,1,1,1450,1450
12238,30df09473c3,27,27,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.354374,2022-01-07 01:05:37.068565,1450,1450,1450,1450,1,1,1450,1450
12215,30df09473c3,4,4,coliving,,3000-01-01,Vacant Ready (Unavailable),2021-09-28 19:23:30.061811,2022-02-03 01:56:46.052384,1300,1300,1300,1300,1,1,1300,1300
12221,30df09473c3,10,10,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.140636,2021-11-17 23:39:09.189013,1475,1475,1475,1475,1,1,1475,1475
12227,30df09473c3,16,16,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.217604,2022-01-25 15:21:32.563243,1450,1450,1450,1450,1,1,1450,1450
12218,30df09473c3,7,7,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.100631,2021-11-11 16:32:34.838212,1870,1785,1785,1700,1,1,1700,1870
12236,30df09473c3,25,25,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.327264,2021-12-01 15:25:10.868629,1842,1758,1758,1675,1,1,1675,1842
12246,30df09473c3,35,35,coliving,,2022-02-08,Vacant Ready (Available),2021-09-28 19:23:30.451981,2022-02-02 15:57:38.459643,1540,1470,1470,1400,1,1,1400,1540
12220,30df09473c3,9,9,coliving,,2021-10-01,Vacant Ready (Available),2021-09-28 19:23:30.128551,2022-01-28 18:07:04.909385,1700,1700,1700,1700,1,1,1700,1700
12222,30df09473c3,11,11,coliving,,3000-01-01,Occupied (Unavailable),2021-09-28 19:23:30.15185,2021-11-11 16:32:34.883828,1475,1475,1475,1475,1,1,1475,1475
13912,4dbd256e555,Suite 4,Suite 4-Hamilton,coliving,148,2022-01-26,Vacant Ready (Available),2021-11-17 16:35:34.60213,2022-02-01 02:17:36.157459,1485,1418,1418,1350,4,2,1350,1485
13904,4dbd256e555,Suite 11,Suite 11-Victory,coliving,124,3000-01-01,Vacant Ready (Unavailable),2021-11-17 16:35:34.532022,2022-01-29 19:37:06.844403,1248,1191,1135,1135,3,2,1135,1248
13905,4dbd256e555,Suite 11,Suite 11-Summit,coliving,132,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.540886,2022-01-28 15:06:31.545557,1320,1260,1200,1200,3,2,1200,1320
13929,4dbd256e555,Suite 1,Suite 1-Booker,coliving,117,3000-01-01,Vacant Ready (Available),2021-11-17 16:35:34.75621,2022-01-11 13:25:45.541818,1175,1175,1175,1175,4,2,1175,1175
13934,4dbd256e555,Suite 12,Suite 12-Yosemite,coliving,132,3000-01-01,Vacant Ready (Unavailable),2021-11-17 16:35:34.801285,2022-01-28 20:47:56.948316,1320,1260,1200,1200,4,2,1200,1320
13935,4dbd256e555,Suite 12,Suite 12-Wayne,coliving,107,2022-03-07,On Notice (Available),2021-11-17 16:35:34.809671,2022-01-31 07:45:43.862584,1073,1024,1024,975,4,2,975,1073
13936,4dbd256e555,Suite 12,Suite 12-Wood,coliving,133,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.818013,2021-11-17 16:35:34.818013,1337,1276,1276,1215,4,2,1215,1337
13933,4dbd256e555,Suite 12,Suite 12-Whitney,coliving,165,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.79256,2021-11-17 16:35:34.79256,1650,1575,1575,1500,4,2,1500,1650
13932,4dbd256e555,Suite 1,Suite 1-Brook,coliving,130,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.783791,2021-11-17 16:35:34.783791,1307,1247,1247,1188,4,2,1188,1307
13931,4dbd256e555,Suite 1,Suite 1-Broadway,coliving,136,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.774684,2021-11-17 16:35:34.774684,1364,1302,1302,1240,4,2,1240,1364
13930,4dbd256e555,Suite 1,Suite 1-Bruce,coliving,165,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.765779,2021-11-17 16:35:34.765779,1650,1575,1575,1500,4,2,1500,1650
13928,4dbd256e555,Suite 3,Suite 3-Essex,coliving,151,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.74647,2021-11-17 16:35:34.74647,1513,1444,1444,1375,3,2,1375,1513
13922,4dbd256e555,Suite 9,Suite 9-Park,coliving,129,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.691796,2021-11-17 16:35:34.691796,1293,1234,1234,1175,4,2,1175,1293
13927,4dbd256e555,Suite 3,Suite 3-Emery,coliving,154,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.736945,2021-11-17 16:35:34.736945,1540,1470,1470,1400,3,2,1400,1540
13925,4dbd256e555,Suite 9,Suite 9-Opal,coliving,115,3000-01-01,Vacant Ready (Unavailable),2021-11-17 16:35:34.718215,2022-01-28 16:47:43.318436,1155,1102,1050,1050,4,2,1050,1155
13926,4dbd256e555,Suite 3,Suite 3-Elm,coliving,145,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.727651,2021-11-17 16:35:34.727651,1452,1386,1386,1320,3,2,1320,1452
13924,4dbd256e555,Suite 9,Suite 9-Oak,coliving,125,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.709455,2021-11-17 16:35:34.709455,1254,1197,1197,1140,4,2,1140,1254
13923,4dbd256e555,Suite 9,Suite 9-Prince,coliving,178,3000-01-01,Occupied (Unavailable),2021-11-17 16:35:34.700854,2021-11-17 16:35:34.700854,1788,1706,1706,1625,4,2,1625,1788
13918,4dbd256e555,Suite 5,Suite 5-Harper,coliving,115,2021-09-03,Vacant Ready (Available),2021-11-17 16:35:34.655564,2022-01-19 21:02:28.31194,1155,1102,1050,1050,4,2,1050,1155
13921,4dbd256e555,Suite 5,Suite 5-Hannah,coliving,123,2022-01-03,Vacant Ready (Available),2021-11-17 16:35:34.682974,2022-01-19 21:02:28.300813,1237,1181,1125,1125,4,2,1125,1237
